location_id,source_layer,name,latitude,longitude,dedup_status,matched_ref,match_distance_m,amenity,highway,operator,brand,capacity,ref,province,district,city,n_points,total_power_kw,max_power_kw,nearest_dk_odcinek_id,nearest_dk_droga,nearest_dk_dist_m,nearest_dk_ten_t,nearest_dk_sdrr_ogolem,nearest_dk_sam_osobowe,nearest_dk_lekkie_ciezarowe,nearest_dw_odcinek_id,nearest_dw_droga,nearest_dw_dist_m,nearest_dw_sdrr_ogolem,nearest_dw_sam_osobowe,traffic_primary_source,traffic_primary_dist_m,traffic_primary_sdrr_ogolem,traffic_primary_sam_osobowe,ten_t,existing_eipa_stations_1km,existing_eipa_power_kw_1km,existing_eipa_stations_2km,existing_eipa_power_kw_2km,teryt_powiat_geo,powiat_nazwa_geo,station_suspended,existing_eipa_stations_active_1km,existing_eipa_power_kw_active_1km,existing_eipa_stations_active_2km,existing_eipa_power_kw_active_2km,traffic_confidence,nearest_dk_coord_source,nearest_dw_coord_source,moc_nieznana,existing_eipa_moc_nieznana_liczba_1km,existing_eipa_moc_nieznana_liczba_2km,moc_szacowana,powiat_wojewodztwo,powiat_nazwa,powiat_powierzchnia_km2,powiat_ludnosc,powiat_gestosc_zaludnienia,cepik_dane_dostepne,powiat_liczba_bev,powiat_liczba_phev,powiat_liczba_ev_razem,powiat_ev_na_1000_mieszkancow,powiat_liczba_stacji_eipa,powiat_moc_stacji_eipa_kw,powiat_moc_kw_na_1000_mieszkancow,powiat_scalony_obszar,powiat_ev_dane_zanizone,segment,udzial_jednorodzinne_nsp
eipa_station_00130,eipa_station,Cieszyn Bielska,49.74988,18.65066,unique,1_osm_matches,,,,GO+ EAuto sp. z o.o.,,,,śląskie,cieszyński,Cieszyn,2.0,72.0,50.0,40533,S52b,1863.3773573966805,kompleksowa,15531.0,11033.0,1574.0,24229,938,4083.1896624774126,14201.0,11594.0,dk,1863.3773573966805,15531.0,11033.0,kompleksowa,3,292.0,7,594.0,2403,powiat cieszyński,False,3,292.0,7,594.0,wysoka,oryginalne,oryginalne,False,1,1,False,ŚLĄSKIE,cieszyński,730,173694,238.0,True,529.0,137.0,666.0,3.83,23.0,1792.0,,False,False,korytarzowa,0.8819090191953721
eipa_station_00131,eipa_station,Farma fotowoltaiczna Kazbud,54.0296714,22.8955936,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,podlaskie,suwalski,Poddubówek,4.0,144.0,50.0,50611,S61f,6634.460352265968,bazowa,15002.0,7476.0,1184.0,20100,662,3111.3013241934727,6004.0,4917.0,dw,3111.3013241934727,6004.0,4917.0,bazowa,0,0.0,0,0.0,2012,powiat suwalski,False,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,PODLASKIE,Suwałki + suwalski (obszar metropolitalny),1373,102728,74.8,True,234.0,73.0,307.0,2.99,21.0,6317.0,61.49,True,True,docelowa,0.8559027777777778
eipa_station_00132,eipa_station,Autoklinika Poznań,52.435154,16.826937,unique,1_osm_matches,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,wielkopolskie,Poznań,Poznań,1.0,22.0,22.0,90834,92,1923.510079476389,,53045.0,47145.0,3185.0,30221,307,4874.5737865756455,20586.0,17560.0,dk,1923.510079476389,53045.0,47145.0,,1,142.0,2,404.0,3064,powiat Poznań,False,1,142.0,2,404.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816
eipa_station_00133,eipa_station,Parking przy Chata Polska,52.463434,16.903218,unique,1_osm_matches,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,wielkopolskie,Poznań,Poznań,2.0,44.0,22.0,90227,S11c,7774.664813413723,kompleksowa,17669.0,12967.0,2223.0,30035,196,5248.1405811183095,18599.0,15854.0,dw,5248.1405811183095,18599.0,15854.0,kompleksowa,2,170.0,11,1305.0,3064,powiat Poznań,False,2,170.0,11,1305.0,srednia,oryginalne,oryginalne,False,1,1,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816
eipa_station_00134,eipa_station,"58/72, Warszawa",52.2475334,20.979433,unique,,,,,Elocity Sp. z o.o.,,,,mazowieckie,Warszawa,Warszawa,1.0,22.0,22.0,10944,S8f,2367.8360392786512,bazowa,195600.0,166805.0,13892.0,14062,580,8002.089179314117,18825.0,16810.0,dk,2367.8360392786512,195600.0,166805.0,bazowa,12,462.0,57,3854.0,1465,powiat Warszawa,False,12,462.0,57,3854.0,srednia,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00135,eipa_station,"58/72, Warszawa",52.2475334,20.979433,unique,,,,,Elocity Sp. z o.o.,,,,mazowieckie,Warszawa,Warszawa,1.0,22.0,22.0,10944,S8f,2367.8360392786512,bazowa,195600.0,166805.0,13892.0,14062,580,8002.089179314117,18825.0,16810.0,dk,2367.8360392786512,195600.0,166805.0,bazowa,12,462.0,57,3854.0,1465,powiat Warszawa,False,12,462.0,57,3854.0,srednia,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00136,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00137,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00138,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00139,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00140,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00141,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00142,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00143,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,2.0,18.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1339.0,108,4507.0,1465,powiat Warszawa,False,44,1339.0,108,4507.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00144,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,1.0,11.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1346.0,108,4514.0,1465,powiat Warszawa,False,44,1346.0,108,4514.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00145,eipa_station,Varso Place Chmielna 71,52.2287,20.9994,unique,,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,mazowieckie,Warszawa,Warszawa,1.0,11.0,11.0,10944,S8f,4749.708549891143,bazowa,195600.0,166805.0,13892.0,14062,580,9513.55221074444,18825.0,16810.0,dk,4749.708549891143,195600.0,166805.0,bazowa,44,1346.0,108,4514.0,1465,powiat Warszawa,False,44,1346.0,108,4514.0,srednia,oryginalne,oryginalne,False,6,6,False,MAZOWIECKIE,M. st. Warszawa,517,1863845,3604.0,True,22183.0,15978.0,38161.0,20.47,565.0,52028.0,,False,False,docelowa,0.6827383185005853
eipa_station_00146,eipa_station,"Salon Samochodowy Volkswagen Staszak ul. Szamotulska 21, 64-550 Duszniki",52.453142,16.40788734,unique,1_osm_matches,,,,Arinea sp. z o.o,,,,wielkopolskie,szamotulski,Duszniki,1.0,24.0,24.0,90803,92,5891.566493768719,,14789.0,9405.0,1669.0,30216,306,369.2949723030559,3535.0,2871.0,dw,369.2949723030559,3535.0,2871.0,,1,22.0,1,22.0,3024,powiat szamotulski,False,1,22.0,1,22.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,szamotulski,1119,91631,82.0,True,160.0,96.0,256.0,2.79,14.0,1341.0,,False,False,docelowa,0.8489751298168898
eipa_station_00147,eipa_station,ORLEN Stacja Paliw Łódź SŁ8165,51.740226,19.420925,unique,1_osm_matches,,,,ORLEN S.A.,,,,łódzkie,Łódź,Łódź,2.0,94.0,50.0,91816,S14,4740.714307243551,kompleksowa,30359.0,26482.0,1719.0,10072,710,5922.18039691531,17678.0,16150.0,dk,4740.714307243551,30359.0,26482.0,kompleksowa,2,284.0,13,1368.0,1061,powiat Łódź,False,2,284.0,13,1368.0,srednia,oryginalne,oryginalne,False,0,0,False,ŁÓDZKIE,Łódź + łódzki wschodni (obszar metropolitalny),793,720842,909.0,True,4582.0,2738.0,7320.0,10.15,189.0,21489.0,29.81,True,True,docelowa,0.6878392320459337
eipa_station_00148,eipa_station,ORLEN Stacja Paliw Gliwice SŁ8160,50.286915,18.6725,unique,1_osm_matches,,,,ORLEN S.A.,,,,śląskie,Gliwice,Gliwice,3.0,194.0,100.0,40328,A4,3543.792934062123,bazowa,46429.0,29701.0,5038.0,24168,921,6764.104812204116,4664.0,4033.0,dk,3543.792934062123,46429.0,29701.0,bazowa,12,560.0,29,1839.0,2466,powiat Gliwice,False,12,560.0,29,1839.0,srednia,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Gliwice + gliwicki (obszar metropolitalny),799,281200,351.9,True,1418.0,516.0,1934.0,6.88,85.0,7095.0,25.23,True,True,docelowa,0.5821158996834672
eipa_station_00149,eipa_station,ORLEN Stacja Paliw MOP Zastawie SŁ8161,50.149514,19.301265,unique,1_osm_matches,,,,ORLEN S.A.,,,,śląskie,Jaworzno,MOP Zastawie,3.0,194.0,100.0,20433,A4,3262.3294986665105,bazowa,57052.0,43642.0,5255.0,12050,933,4711.79512015503,4062.0,3302.0,dk,3262.3294986665105,57052.0,43642.0,bazowa,1,194.0,1,194.0,1203,powiat chrzanowski,False,1,194.0,1,194.0,srednia,oryginalne,oryginalne,False,0,0,False,MAŁOPOLSKIE,chrzanowski,370,117756,318.0,True,341.0,78.0,419.0,3.56,14.0,2004.0,,False,False,docelowa,0.8748856059615636
eipa_station_00150,eipa_station,stacja CNG Częstochowa,50.785,19.131058,unique,,,,,GZOG Energy Sp. z o.o.,,,,śląskie,Częstochowa,Częstochowa,4.0,,,40791,46,6975.106396671763,,10865.0,9294.0,916.0,24132,908,7671.820981122347,9407.0,8070.0,dk,6975.106396671763,10865.0,9294.0,,9,517.0,17,1579.0,2464,powiat Częstochowa,False,9,517.0,17,1579.0,srednia,interpolowane,oryginalne,True,0,0,False,ŚLĄSKIE,Częstochowa + częstochowski (obszar metropolitalny),1682,334657,199.0,True,1616.0,718.0,2334.0,6.97,94.0,7976.0,23.83,True,True,docelowa,0.845578231292517
eipa_station_00151,eipa_station,Hotel IBIS Poznań Północ,52.4792392,16.8696412,unique,1_osm_matches,,,,EV PLUS Spółka z ograniczoną odpowiedzialnością,,,,wielkopolskie,poznański,Suchy Las,2.0,44.0,22.0,90227,S11c,5002.41620259849,kompleksowa,17669.0,12967.0,2223.0,30035,196,7578.948263917582,18599.0,15854.0,dk,5002.41620259849,17669.0,12967.0,kompleksowa,6,440.0,7,484.0,3021,powiat poznański,False,6,440.0,7,484.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816
eipa_station_00152,eipa_station,ORLEN Stacja Paliw Gdańsk SŁ8176,54.394796,18.578981,unique,,,,,ORLEN S.A.,,,,pomorskie,Gdańsk,Gdańsk,2.0,93.0,50.0,70330,S6,4908.20848459186,bazowa,94088.0,78072.0,7329.0,22301,221,9622.068571391454,25716.0,22743.0,dk,4908.20848459186,94088.0,78072.0,bazowa,16,3070.0,36,4550.0,2261,powiat Gdańsk,False,13,2736.0,32,4156.0,srednia,oryginalne,oryginalne,False,0,0,False,POMORSKIE,Gdańsk,683,488651,716.0,True,5031.0,3195.0,8226.0,16.83,239.0,17967.0,,False,False,docelowa,0.5461124401913876
eipa_station_00153,eipa_station,ORLEN Stacja Paliw Gdynia SŁ8178,54.474456,18.515862,unique,1_osm_matches,,,,ORLEN S.A.,,,,pomorskie,Gdynia,Gdynia,2.0,93.0,50.0,70319,S7w,2894.620841787428,bazowa,82356.0,69852.0,5298.0,22904,211,6433.920930725894,5643.0,4543.0,dk,2894.620841787428,82356.0,69852.0,bazowa,3,350.0,5,536.0,2262,powiat Gdynia,False,3,350.0,5,536.0,srednia,oryginalne,oryginalne,False,0,0,False,POMORSKIE,Gdynia,392,240084,613.0,True,2300.0,766.0,3066.0,12.77,76.0,5889.0,,False,False,docelowa,0.5563383877061316
eipa_station_00154,eipa_station,ORLEN Stacja Paliw Szczecin SŁ8177,53.465641,14.579078,unique,1_osm_matches,,,,ORLEN S.A.,,,,zachodniopomorskie,Szczecin,Szczecin,2.0,94.0,50.0,60723,10,8983.591901567339,,14607.0,13285.0,757.0,32045,115,7585.087995746493,13132.0,11805.0,dw,7585.087995746493,13132.0,11805.0,,1,44.0,5,444.0,3262,powiat Szczecin,False,1,44.0,5,444.0,srednia,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,Szczecin,301,386706,1286.0,True,2787.0,1696.0,4483.0,11.59,181.0,16957.0,,False,False,docelowa,0.5521291295063434
eipa_station_00155,eipa_station,ORLEN Stacja Paliw Gdańsk SŁ8185,54.326216,18.607666,unique,1_osm_matches,,,,ORLEN S.A.,,,,pomorskie,Gdańsk,Gdańsk,2.0,94.0,50.0,70322,S7i,3646.363294709152,bazowa,32315.0,22146.0,1937.0,22301,221,3606.579275850664,25716.0,22743.0,dw,3606.579275850664,25716.0,22743.0,bazowa,6,678.0,16,1357.0,2261,powiat Gdańsk,False,5,318.0,15,997.0,srednia,oryginalne,oryginalne,False,0,1,False,POMORSKIE,Gdańsk,683,488651,716.0,True,5031.0,3195.0,8226.0,16.83,239.0,17967.0,,False,False,docelowa,0.5461124401913876
eipa_station_00156,eipa_station,ORLEN Stacja Paliw Gdańsk SŁ8188,54.402638,18.584321,unique,1_osm_matches,,,,ORLEN S.A.,,,,pomorskie,Gdańsk,Gdańsk,2.0,72.0,50.0,70330,S6,5526.015720333035,bazowa,94088.0,78072.0,7329.0,22301,221,10532.77663778744,25716.0,22743.0,dk,5526.015720333035,94088.0,78072.0,bazowa,18,2865.0,34,4565.0,2261,powiat Gdańsk,False,16,2771.0,30,4089.0,srednia,oryginalne,oryginalne,False,0,0,False,POMORSKIE,Gdańsk,683,488651,716.0,True,5031.0,3195.0,8226.0,16.83,239.0,17967.0,,False,False,docelowa,0.5461124401913876
eipa_station_00157,eipa_station,ORLEN Stacja Paliw Wrocław SŁ8159,51.098248,16.99273,unique,1_osm_matches,,,,ORLEN S.A.,,,,dolnośląskie,Wrocław,Wrocław,3.0,194.0,100.0,30223,A8e,4282.089453560721,bazowa,85590.0,64221.0,7847.0,2388,347,5000.706336026941,16366.0,13098.0,dk,4282.089453560721,85590.0,64221.0,bazowa,2,153.0,10,495.0,264,powiat Wrocław,False,1,11.0,9,353.0,srednia,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,True,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,docelowa,0.536376604850214
eipa_station_00158,eipa_station,ORLEN Stacja Paliw Kowale SŁ8189,54.309016,18.561526,unique,1_osm_matches,,,,ORLEN S.A.,,,,pomorskie,gdański,Kowale,2.0,94.0,50.0,70331,S6,358.3172430964018,bazowa,63251.0,47998.0,5115.0,22301,221,59.72993807985685,25716.0,22743.0,dw,59.72993807985685,25716.0,22743.0,bazowa,4,644.0,14,991.0,2204,powiat gdański,False,4,644.0,14,991.0,wysoka,oryginalne,oryginalne,False,0,2,False,POMORSKIE,gdański,794,133490,168.0,True,1007.0,300.0,1307.0,9.79,28.0,3262.0,,False,False,docelowa,0.8629995971892763
eipa_station_00159,eipa_station,ORLEN Stacja Paliw Bydgoszcz SŁ8187,53.137264,17.961847,unique,1_osm_matches,,,,ORLEN S.A.,,,,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,2.0,94.0,50.0,71003,80,4767.791356252662,,15993.0,13150.0,1574.0,4044,223,3440.64100557193,28101.0,25677.0,dw,3440.64100557193,28101.0,25677.0,,1,44.0,8,678.0,461,powiat Bydgoszcz,False,1,44.0,8,678.0,srednia,oryginalne,oryginalne,False,0,0,False,KUJAWSKO-POMORSKIE,Bydgoszcz + bydgoski (obszar metropolitalny),1570,451958,287.9,True,2701.0,1793.0,4494.0,9.94,97.0,14136.0,31.28,True,True,docelowa,0.64486354559574
eipa_station_00160,eipa_station,ORLEN Stacja Paliw Toruń SŁ8181,52.992374,18.633891,unique,1_osm_matches,,,,ORLEN S.A.,,,,kujawsko-pomorskie,Toruń,Toruń,2.0,94.0,50.0,71223,S10a,3436.954091080748,,16058.0,9524.0,1818.0,4255,654,4515.072512185132,13773.0,12774.0,dk,3436.954091080748,16058.0,9524.0,,2,344.0,4,460.0,463,powiat Toruń,False,2,344.0,4,460.0,srednia,oryginalne,oryginalne,False,0,0,False,KUJAWSKO-POMORSKIE,Toruń + toruński (obszar metropolitalny),1346,308673,229.3,True,1600.0,1432.0,3032.0,9.82,92.0,7391.0,23.94,True,True,docelowa,0.5645369971043066
eipa_station_00161,eipa_station,ORLEN Stacja Paliw Szczecin SŁ8184,53.454389,14.537393,unique,1_osm_matches,,,,ORLEN S.A.,,,,zachodniopomorskie,Szczecin,Szczecin,2.0,94.0,50.0,60723,10,5953.650860883412,,14607.0,13285.0,757.0,32045,115,6322.446480394084,13132.0,11805.0,dk,5953.650860883412,14607.0,13285.0,,9,855.0,25,1680.0,3262,powiat Szczecin,False,9,855.0,25,1680.0,srednia,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,Szczecin,301,386706,1286.0,True,2787.0,1696.0,4483.0,11.59,181.0,16957.0,,False,False,docelowa,0.5521291295063434
eipa_station_00162,eipa_station,ORLEN Stacja Paliw Szczecin SŁ8182,53.406714,14.503785,unique,1_osm_matches,,,,ORLEN S.A.,,,,zachodniopomorskie,Szczecin,Szczecin,2.0,94.0,50.0,60619,13a,3072.878873842128,,14581.0,12371.0,1188.0,32045,115,10467.582597624329,13132.0,11805.0,dk,3072.878873842128,14581.0,12371.0,,16,981.0,29,2950.0,3262,powiat Szczecin,False,16,981.0,29,2950.0,srednia,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,Szczecin,301,386706,1286.0,True,2787.0,1696.0,4483.0,11.59,181.0,16957.0,,False,False,docelowa,0.5521291295063434
eipa_station_00163,eipa_station,ORLEN Stacja Paliw Poznań SŁ8163,52.387449,16.967763,unique,1_osm_matches,,,,ORLEN S.A.,,,,wielkopolskie,Poznań,Poznań,2.0,94.0,50.0,90917,A2,4999.888541812103,bazowa,85424.0,59332.0,9509.0,30308,194,5600.32671380993,13261.0,11339.0,dk,4999.888541812103,85424.0,59332.0,bazowa,5,362.0,32,1926.0,3064,powiat Poznań,False,4,340.0,30,1860.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,docelowa,0.6398746506309816
eipa_station_00164,eipa_station,ORLEN Stacja Paliw Świebodzin SŁ8180,52.260245,15.533417,unique,1_osm_matches,,,,ORLEN S.A.,,,,lubuskie,świebodziński,Świebodzin,2.0,94.0,50.0,31417,S3a,1275.9941642816275,bazowa,22035.0,16281.0,1763.0,8210,276,2918.9329120382035,5071.0,4126.0,dk,1275.9941642816275,22035.0,16281.0,bazowa,3,153.0,3,153.0,808,powiat świebodziński,False,2,142.0,2,142.0,wysoka,oryginalne,oryginalne,False,1,1,False,LUBUSKIE,świebodziński,937,53609,57.0,True,152.0,42.0,194.0,3.62,26.0,3506.0,,False,False,korytarzowa,0.743921481151015
eipa_station_00165,eipa_station,ORLEN Stacja Paliw Szumowo SŁ8186,52.908208,22.093049,unique,,,,,ORLEN S.A.,,,,podlaskie,zambrowski,Szumowo,2.0,94.0,50.0,50719,"S8
S8g",6741.1235764614175,kompleksowa,14385.0,10121.0,1236.0,14323,677,14375.812932594588,841.0,580.0,dk,6741.1235764614175,14385.0,10121.0,kompleksowa,2,3200.0,2,3200.0,2014,powiat zambrowski,False,2,3200.0,2,3200.0,srednia,oryginalne,oryginalne,False,0,0,False,PODLASKIE,zambrowski,733,41109,56.0,True,82.0,26.0,108.0,2.63,5.0,3970.0,,False,False,docelowa,0.9578499045381114
eipa_station_00166,eipa_station,ORLEN Stacja Paliw Łączyn SŁ8179,50.62314,20.284008,unique,1_osm_matches,,,,ORLEN S.A.,,,,świętokrzyskie,jędrzejowski,Łączyn,2.0,94.0,50.0,21210,S7p,288.97481334412635,kompleksowa,24342.0,19539.0,1941.0,26006,728,5363.180833138857,5067.0,3818.0,dk,288.97481334412635,24342.0,19539.0,kompleksowa,0,0.0,0,0.0,2602,powiat jędrzejowski,False,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚWIĘTOKRZYSKIE,jędrzejowski,1257,80365,64.0,True,171.0,47.0,218.0,2.71,8.0,4136.0,,False,False,korytarzowa,0.9625334522747548
eipa_station_00167,eipa_station,ORLEN Stacja Paliw Sianów SŁ8183,54.231039,16.30849,unique,1_osm_matches,,,,ORLEN S.A.,,,,zachodniopomorskie,koszaliński,Sianów,2.0,94.0,50.0,60224,S6,1104.253865537121,kompleksowa,12057.0,9330.0,1217.0,32207,112,27.30741421082283,3333.0,2854.0,dw,27.30741421082283,3333.0,2854.0,kompleksowa,0,0.0,1,182.0,3209,powiat koszaliński,False,0,0.0,1,182.0,wysoka,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,Koszalin + koszaliński (obszar metropolitalny),1754,169622,96.7,True,863.0,494.0,1357.0,8.0,75.0,8854.0,52.2,True,True,docelowa,0.6486300019712202
eipa_station_00168,eipa_station,Rzeszów Malczewskiego,50.03304,21.98154,unique,1_osm_matches,,,,GO+ EAuto sp. z o.o.,,,,podkarpackie,Rzeszów,Rzeszów,2.0,44.0,22.0,81632,S19,4566.17137514356,bazowa rozszerzona,13983.0,10230.0,1712.0,18149,883,4360.802575263022,13019.0,9688.0,dw,4360.802575263022,13019.0,9688.0,bazowa rozszerzona,4,334.0,19,1689.0,1863,powiat Rzeszów,False,3,290.0,18,1645.0,srednia,oryginalne,oryginalne,False,0,1,False,PODKARPACKIE,Rzeszów + rzeszowski (obszar metropolitalny),1274,375138,294.5,True,2198.0,1185.0,3383.0,9.02,72.0,8814.0,23.5,True,True,docelowa,0.865219697639466
