location_id,source_layer,name,latitude,longitude,dedup_status,matched_ref,match_distance_m,amenity,highway,operator,brand,capacity,ref,province,district,city,n_points,total_power_kw,max_power_kw,nearest_dk_odcinek_id,nearest_dk_droga,nearest_dk_dist_m,nearest_dk_ten_t,nearest_dk_sdrr_ogolem,nearest_dk_sam_osobowe,nearest_dk_lekkie_ciezarowe,nearest_dw_odcinek_id,nearest_dw_droga,nearest_dw_dist_m,nearest_dw_sdrr_ogolem,nearest_dw_sam_osobowe,traffic_primary_source,traffic_primary_dist_m,traffic_primary_sdrr_ogolem,traffic_primary_sam_osobowe,ten_t,existing_eipa_stations_1km,existing_eipa_power_kw_1km,existing_eipa_stations_2km,existing_eipa_power_kw_2km,teryt_powiat_geo,powiat_nazwa_geo,station_suspended,existing_eipa_stations_active_1km,existing_eipa_power_kw_active_1km,existing_eipa_stations_active_2km,existing_eipa_power_kw_active_2km,traffic_confidence,nearest_dk_coord_source,nearest_dw_coord_source,moc_nieznana,existing_eipa_moc_nieznana_liczba_1km,existing_eipa_moc_nieznana_liczba_2km,moc_szacowana,powiat_wojewodztwo,powiat_nazwa,powiat_powierzchnia_km2,powiat_ludnosc,powiat_gestosc_zaludnienia,cepik_dane_dostepne,powiat_liczba_bev,powiat_liczba_phev,powiat_liczba_ev_razem,powiat_ev_na_1000_mieszkancow,powiat_liczba_stacji_eipa,powiat_moc_stacji_eipa_kw,powiat_moc_kw_na_1000_mieszkancow,powiat_scalony_obszar,powiat_ev_dane_zanizone,segment,udzial_jednorodzinne_nsp,_powiat_klucz,sesje_rocznie_szacunek,energia_kwh_rocznie_szacunek,udzial_lokalizacji,sklonnosc_ladowania_publicznego,luka_infrastrukturalna_powiatu,mnoznik_luki_infrastrukturalnej,ranga_percentylowa_w_segmencie,_klucz_powiatu,pewnosc_danych_mnoznik,dane_prawdopodobnie_zanizone,dystans_do_hubu_afir_km,afir_luka_mnoznik,dostawcze_mnoznik,konkurencja_korekta_mnoznik,ruch_mnoznik,wynik_scoringowy,ranking_scoringowy_procentyl,skladowa_udzial_konkurencji,skladowa_pewnosc_danych,skladowa_luka_afir,skladowa_ruch_drogowy,skladowa_ruch_dostawczy,skladowa_korekta_konkurencji,skladowa_luka_infrastrukturalna,skladowa_sklonnosc_publiczna,index_right,tot,_suma_siatki_powiat,udzial_populacji
supermarket_1413234237,supermarket,Dino,49.673909,21.2930245,unique,,,,,,Dino,,,,,,,,,,,,,,,329.0,,,,,,dw,3250.162550293008,3875.0,3133.0,,,,,,1205,powiat gorlicki,,,44.0,,44.0,srednia,,,,,,,MAŁOPOLSKIE,gorlicki,966,104592,108.0,,194.0,40.0,234.0,2.24,8.0,658.0,,False,False,docelowa,0.965866759074764,,,,,0.1238932686476651,0.0955223880597014,1.0477611940298508,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1413320647,supermarket,Biedronka,50.6105764,22.0093148,unique,,,,,,Biedronka,,,,,,,,,,,,,,,780.0,,,,,,dk,1937.2119117265274,8183.0,6561.0,,,,,,1818,powiat stalowowolski,,,0.0,,0.0,wysoka,,,,,,,PODKARPACKIE,stalowowolski,832,100034,120.0,,375.0,81.0,456.0,4.56,14.0,2404.0,,False,False,docelowa,0.9612320431591492,,,,,0.1271375697885955,0.1194029850746268,1.0597014925373134,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1413526214,supermarket,Dino,50.446388,19.1396401,unique,,,,,,Dino,,,,,,,,,,,,,,,957.0,,,,,,dk,648.320754309668,10323.0,7998.0,,,,,,2401,powiat będziński,,,0.0,,0.0,wysoka,,,,,,,ŚLĄSKIE,będziński,364,143640,394.0,,374.0,102.0,476.0,3.31,17.0,1477.0,,False,False,docelowa,0.8542372881355932,,,,,0.2020338983050847,0.2835820895522388,1.1417910447761197,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1414006044,supermarket,Stokrotka,50.2701543,18.9323577,unique,,,,,,Stokrotka,,,,,,,,,,,,,,,7211.0,,,,,,dk,2192.413533437765,76929.0,58552.0,,,,,,2463,powiat Chorzów,,,341.0,,1162.0,srednia,,,,,,,ŚLĄSKIE,Chorzów,33,99420,2984.0,,168.0,106.0,274.0,2.76,24.0,2355.0,,False,False,docelowa,0.2429128277817151,,,,,0.6299610205527995,-0.2149253731343283,0.8925373134328358,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1414103205,supermarket,Dino,51.6408383,20.9548458,unique,,,,,,Dino,,,,,,,,,,,,,,,357.0,,,,,,dk,611.9587449002639,5070.0,4494.0,,,,,,1401,powiat białobrzeski,,,252.0,,296.0,wysoka,,,,,,,MAZOWIECKIE,białobrzeski,639,32350,51.0,,50.0,19.0,69.0,2.13,10.0,2012.0,,False,False,docelowa,0.9815862317968468,,,,,0.1128896377422072,-0.6776119402985075,0.6611940298507463,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1414127724,supermarket,Dino,52.584624,22.7369291,unique,,,,,,Dino,,,,,,,,,,,,,,,107.0,,,,,,dw,10556.428803805835,907.0,661.0,,,,,,2010,powiat siemiatycki,,,0.0,,0.0,niska,,,,,,,PODLASKIE,siemiatycki,1459,40212,28.0,,63.0,13.0,76.0,1.89,1.0,142.0,,False,False,docelowa,0.9580308128209668,,,,,0.1293784310253232,0.0388059701492537,1.019402985074627,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1414892398,supermarket,Lidl,49.9076825,21.0594465,unique,,,,,,Lidl,,,,,,,,,,,,,,,570.0,,,,,,dw,1235.2853148377803,6139.0,5250.0,,,,,,1216,powiat tarnowski,,,142.0,,312.0,wysoka,,,,,,,MAŁOPOLSKIE,Tarnów + tarnowski (obszar metropolitalny),1484,299242,201.6,,944.0,218.0,1162.0,3.88,47.0,3394.0,11.34,True,True,docelowa,0.7983106522759268,,,,,0.2411825434068512,0.3970149253731343,1.198507462686567,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1415007144,supermarket,Dino,51.5507865,23.5412264,unique,,,,,,Dino,,,,,,,,,,,,,,,316.0,,,,,,dk,91.52339498055309,5066.0,4515.0,,,,,,619,powiat włodawski,,,0.0,,0.0,wysoka,,,,,,,LUBELSKIE,włodawski,1256,34989,28.0,,78.0,12.0,90.0,2.57,1.0,22.0,,False,False,docelowa,0.9551841085271318,,,,,0.1313711240310077,0.391044776119403,1.1955223880597017,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1415113452,supermarket,Dino,50.832251,17.3417945,unique,,,,,,Dino,,,,,,,,,,,,,,,731.0,,,,,,dw,80.28818175398648,7538.0,5191.0,,,,,,215,powiat oławski,,,0.0,,0.0,wysoka,,,,,,,DOLNOŚLĄSKIE,oławski,524,77387,148.0,,230.0,64.0,294.0,3.8,8.0,1056.0,,False,False,docelowa,0.8308252427184466,,,,,0.2184223300970874,0.2985074626865671,1.1492537313432836,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1415612932,supermarket,Biedronka,53.2425251,21.8004146,unique,,,,,,Biedronka,,,,,,,,,,,,,,,485.0,,,,,,dw,1776.3026640484404,3648.0,2742.0,,,,,,2007,powiat łomżyński,,,0.0,,0.0,wysoka,,,,,,,PODLASKIE,Łomża + łomżyński (obszar metropolitalny),1388,108759,78.4,,200.0,63.0,263.0,2.42,18.0,6359.0,58.47,True,True,docelowa,0.8547094188376754,,,,,0.2017034068136272,-0.5194029850746269,0.7402985074626866,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1415891050,supermarket,Dino,53.099395,18.686623,unique,,,,,,Dino,,,,,,,,,,,,,,,652.0,,,,,,dw,3639.042897729909,6753.0,5232.0,,,,,,415,powiat toruński,,,0.0,,0.0,srednia,,,,,,,KUJAWSKO-POMORSKIE,Toruń + toruński (obszar metropolitalny),1346,308673,229.3,,1600.0,1432.0,3032.0,9.82,92.0,7391.0,23.94,True,True,docelowa,0.5645369971043066,,,,,0.4048241020269854,0.235820895522388,1.117910447761194,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416095176,supermarket,Dino,54.0740725,21.3653693,unique,,,,,,Dino,,,,,,,,,,,,,,,781.0,,,,,,dw,632.6504459450304,12663.0,10983.0,,,,,,2808,powiat kętrzyński,,,22.0,,94.0,wysoka,,,,,,,WARMIŃSKO-MAZURSKIE,kętrzyński,1213,56262,46.0,,64.0,24.0,88.0,1.56,3.0,138.0,,False,False,docelowa,0.6120210135970334,,,,,0.3715852904820766,-0.0328358208955223,0.9835820895522388,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416155342,supermarket,Biedronka,54.1249545,16.1697995,unique,,,,,,Biedronka,,,,,,,,,,,,,,,222.0,,,,,,dw,2848.265787034323,3077.0,2675.0,,,,,,3209,powiat koszaliński,,,0.0,,0.0,srednia,,,,,,,ZACHODNIOPOMORSKIE,Koszalin + koszaliński (obszar metropolitalny),1754,169622,96.7,,863.0,494.0,1357.0,8.0,75.0,8854.0,52.2,True,True,docelowa,0.6486300019712202,,,,,0.3459589986201459,0.0149253731343284,1.0074626865671643,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416242170,supermarket,Dino,51.9884888,22.3105062,unique,,,,,,Dino,,,,,,,,,,,,,,,805.0,,,,,,dk,3806.9973113109386,7181.0,5420.0,,,,,,611,powiat łukowski,,,0.0,,0.0,srednia,,,,,,,LUBELSKIE,łukowski,1394,100230,72.0,,171.0,62.0,233.0,2.32,6.0,580.0,,False,False,docelowa,0.970869746150645,,,,,0.1203911776945484,0.1522388059701492,1.0761194029850747,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416687830,supermarket,Dino,49.7401536,21.7314978,unique,,,,,,Dino,,,,,,,,,,,,,,,358.0,,,,,,dw,5117.592237624313,4054.0,3499.0,,,,,,1807,powiat krośnieński,,,0.0,,0.0,srednia,,,,,,,PODKARPACKIE,Krosno + krośnieński (obszar metropolitalny),1037,151628,146.2,,287.0,106.0,393.0,2.59,16.0,1931.0,12.74,True,True,docelowa,0.8391653290529695,,,,,0.2125842696629213,0.0194029850746269,1.0097014925373131,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416699261,supermarket,Dino,52.4061072,21.1744398,unique,,,,,,Dino,,,,,,,,,,,,,,,1346.0,,,,,,dw,822.7249940182227,11915.0,9760.0,,,,,,1434,powiat wołomiński,,,170.0,,501.0,wysoka,,,,,,,MAZOWIECKIE,wołomiński,954,277725,291.0,,871.0,270.0,1141.0,4.11,48.0,5695.0,,False,False,docelowa,0.8913847342568575,,,,,0.1760306860201997,0.153731343283582,1.076865671641791,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416699603,supermarket,Dino,52.426394,21.200351,unique,,,,,,Dino,,,,,,,,,,,,,,,5896.0,,,,,,dk,2609.0856785809115,60090.0,46044.0,,,,,,1434,powiat wołomiński,,,0.0,,33.0,srednia,,,,,,,MAZOWIECKIE,wołomiński,954,277725,291.0,,871.0,270.0,1141.0,4.11,48.0,5695.0,,False,False,docelowa,0.8913847342568575,,,,,0.1760306860201997,0.153731343283582,1.076865671641791,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416699971,supermarket,Dino,50.4815168,23.0671984,unique,,,,,,Dino,,,,,,,,,,,,,,,320.0,,,,,,dw,2874.8743211436763,3564.0,2831.0,,,,,,602,powiat biłgorajski,,,44.0,,44.0,srednia,,,,,,,LUBELSKIE,biłgorajski,1681,95219,57.0,,140.0,29.0,169.0,1.77,6.0,666.0,,False,False,docelowa,0.9690699288564985,,,,,0.121651049800451,-0.1432835820895522,0.928358208955224,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416700677,supermarket,Dino,50.7311555,23.2668397,unique,,,,,,Dino,,,,,,,,,,,,,,,671.0,,,,,,dk,2115.376728799812,12727.0,10951.0,,,,,,664,powiat Zamość,,,437.0,,2724.0,srednia,,,,,,,LUBELSKIE,Zamość + zamojski (obszar metropolitalny),1900,157533,82.9,,304.0,53.0,357.0,2.27,17.0,2878.0,18.27,True,True,docelowa,0.8271803965822989,,,,,0.2209737223923907,-0.2850746268656716,0.8574626865671642,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416749757,supermarket,Dino,51.6433116,22.4309548,unique,,,,,,Dino,,,,,,,,,,,,,,,499.0,,,,,,dk,923.778272036998,4464.0,2900.0,,,,,,608,powiat lubartowski,,,0.0,,0.0,wysoka,,,,,,,LUBELSKIE,lubartowski,1289,83385,65.0,,225.0,50.0,275.0,3.3,2.0,186.0,,False,False,docelowa,0.9504377294549562,,,,,0.1346935893815306,0.5626865671641791,1.2813432835820897,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1416770975,supermarket,Dino,53.3138241,16.4429158,unique,,,,,,Dino,,,,,,,,,,,,,,,608.0,,,,,,dk,2111.48370142357,5640.0,3162.0,,,,,,3217,powiat wałecki,,,0.0,,0.0,srednia,,,,,,,ZACHODNIOPOMORSKIE,wałecki,1415,49384,35.0,,73.0,42.0,115.0,2.33,11.0,2205.0,,False,False,docelowa,0.7078635650064221,,,,,0.3044955044955045,-0.5343283582089553,0.7328358208955223,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1417197524,supermarket,Dino,50.4906357,18.0114623,unique,,,,,,Dino,,,,,,,,,,,,,,,487.0,,,,,,dw,1372.557684296084,9267.0,8390.0,,,,,,1605,powiat krapkowicki,,,0.0,,142.0,wysoka,,,,,,,OPOLSKIE,krapkowicki,442,59288,134.0,,157.0,42.0,199.0,3.36,11.0,1627.0,,False,False,docelowa,0.9132306103124732,,,,,0.1607385727812687,-0.1328358208955223,0.9335820895522388,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1417690425,supermarket,Dino,51.4185644,17.0947764,unique,,,,,,Dino,,,,,,,,,,,,,,,594.0,,,,,,dk,6595.032404719523,6536.0,5303.0,,,,,,220,powiat trzebnicki,,,0.0,,0.0,srednia,,,,,,,DOLNOŚLĄSKIE,trzebnicki,1025,87765,86.0,,258.0,71.0,329.0,3.75,9.0,468.0,,False,False,docelowa,0.8633053221288516,,,,,0.1956862745098039,0.5582089552238806,1.2791044776119402,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1418634644,supermarket,Biedronka,54.201827,18.4215065,unique,,,,,,Biedronka,,,,,,,,,,,,,,,398.0,,,,,,dw,409.2646229109821,3743.0,3156.0,,,,,,2204,powiat gdański,,,0.0,,0.0,wysoka,,,,,,,POMORSKIE,gdański,794,133490,168.0,,1007.0,300.0,1307.0,9.79,28.0,3262.0,,False,False,docelowa,0.8629995971892763,,,,,0.1959002819675065,0.2208955223880596,1.1104477611940298,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1418644072,supermarket,Biedronka,52.0173669,21.8173795,unique,,,,,,Biedronka,,,,,,,,,,,,,,,148.0,,,,,,dw,5296.006425660002,1346.0,1065.0,,,,,,1412,powiat miński,,,0.0,,0.0,srednia,,,,,,,MAZOWIECKIE,miński,1164,159535,137.0,,373.0,163.0,536.0,3.36,12.0,1475.0,,False,False,docelowa,0.9193025889541468,,,,,0.1564881877320972,0.3507462686567164,1.1753731343283582,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1418652842,supermarket,Dino,54.2018245,18.4219375,unique,,,,,,Dino,,,,,,,,,,,,,,,398.0,,,,,,dw,437.20368798632666,3743.0,3156.0,,,,,,2204,powiat gdański,,,0.0,,0.0,wysoka,,,,,,,POMORSKIE,gdański,794,133490,168.0,,1007.0,300.0,1307.0,9.79,28.0,3262.0,,False,False,docelowa,0.8629995971892763,,,,,0.1959002819675065,0.2208955223880596,1.1104477611940298,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1418862202,supermarket,Biedronka,50.0188127,18.4788109,unique,,,,,,Biedronka,,,,,,,,,,,,,,,619.0,,,,,,dw,736.2767853542399,7403.0,6425.0,,,,,,2415,powiat wodzisławski,,,0.0,,213.0,wysoka,,,,,,,ŚLĄSKIE,wodzisławski,287,149463,521.0,,305.0,114.0,419.0,2.8,9.0,1322.0,,False,False,docelowa,0.9325906979874806,,,,,0.1471865114087635,0.217910447761194,1.108955223880597,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1419008579,supermarket,Biedronka,51.2024939,22.5582687,unique,,,,,,Biedronka,,,,,,,,,,,,,,,814.0,,,,,,dw,4226.86303903536,12944.0,11557.0,,,,,,663,powiat Lublin,,,142.0,,797.0,srednia,,,,,,,LUBELSKIE,Lublin + lubelski (obszar metropolitalny),1827,493664,270.2,,3293.0,1161.0,4454.0,9.02,81.0,9610.0,19.47,True,True,docelowa,0.6956011730205278,,,,,0.3130791788856305,0.3059701492537313,1.1529850746268655,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1419280257,supermarket,Biedronka,52.0881625,20.3743585,unique,,,,,,Biedronka,,,,,,,,,,,,,,,1504.0,,,,,,dk,766.9562959779976,13332.0,7418.0,,,,,,1438,powiat żyrardowski,,,0.0,,0.0,wysoka,,,,,,,MAZOWIECKIE,żyrardowski,533,74935,141.0,,138.0,39.0,177.0,2.36,16.0,1521.0,,False,False,docelowa,0.9145225225225224,,,,,0.1598342342342343,-0.2895522388059701,0.8552238805970149,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1419336531,supermarket,Biedronka,53.4372783,14.555848,unique,,,,,,Biedronka,,,,,,,,,,,,,,,757.0,,,,,,dk,6644.382570076417,14607.0,13285.0,,,,,,3262,powiat Szczecin,,,819.0,,3932.0,srednia,,,,,,,ZACHODNIOPOMORSKIE,Szczecin,301,386706,1286.0,,2787.0,1696.0,4483.0,11.59,181.0,16957.0,,False,False,docelowa,0.5521291295063434,,,,,0.4135096093455596,0.080597014925373,1.0402985074626865,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1419367130,supermarket,Dino,51.630583,22.919363,unique,,,,,,Dino,,,,,,,,,,,,,,,255.0,,,,,,dw,134.03142894666746,4268.0,3713.0,,,,,,613,powiat parczewski,,,0.0,,170.0,wysoka,,,,,,,LUBELSKIE,parczewski,952,31832,33.0,,51.0,11.0,62.0,1.95,1.0,170.0,,False,False,docelowa,0.9547933583808024,,,,,0.1316446491334383,-0.0208955223880596,0.98955223880597,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1419412060,supermarket,Dino,51.1372225,23.4511214,unique,,,,,,Dino,,,,,,,,,,,,,,,445.0,,,,,,dw,2758.3168667589084,9897.0,9142.0,,,,,,662,powiat Chełm,,,461.0,,1111.0,srednia,,,,,,,LUBELSKIE,Chełm + chełmski (obszar metropolitalny),1921,129551,67.4,,184.0,58.0,242.0,1.87,8.0,1895.0,14.63,True,True,docelowa,0.8088957055214724,,,,,0.2337730061349693,-0.3522388059701493,0.8238805970149253,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1419606887,supermarket,Biedronka,49.9975725,19.423463,unique,,,,,,Biedronka,,,,,,,,,,,,,,,1220.0,,,,,,dk,395.14750527270735,16252.0,13058.0,,,,,,1213,powiat oświęcimski,,,492.0,,558.0,wysoka,,,,,,,MAŁOPOLSKIE,oświęcimski,406,147678,364.0,,404.0,105.0,509.0,3.45,22.0,2116.0,,False,False,docelowa,0.8561950806366235,,,,,0.2006634435543635,0.2059701492537313,1.1029850746268657,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1419701547,supermarket,Biedronka,52.9660942,18.0931287,unique,,,,,,Biedronka,,,,,,,,,,,,,,,1108.0,,,,,,dk,1961.4996333706326,11492.0,9224.0,,,,,,403,powiat bydgoski,,,0.0,,0.0,wysoka,,,,,,,KUJAWSKO-POMORSKIE,Bydgoszcz + bydgoski (obszar metropolitalny),1570,451958,287.9,,2701.0,1793.0,4494.0,9.94,97.0,14136.0,31.28,True,True,docelowa,0.64486354559574,,,,,0.348595518082982,0.1373134328358208,1.0686567164179104,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1420011095,supermarket,Biedronka,52.7474048,15.1505713,unique,,,,,,Biedronka,,,,,,,,,,,,,,,2166.0,,,,,,dk,1249.8294891535616,26355.0,19138.0,,,,,,861,powiat Gorzów Wielkopolski,,,3294.0,,3294.0,wysoka,,,,,,,LUBUSKIE,Gorzów Wielkopolski + gorzowski (obszar metropolitalny),1300,188779,145.2,,976.0,616.0,1592.0,8.43,59.0,10496.0,55.6,True,True,docelowa,0.5658283270542714,,,,,0.40392017106201,0.0119402985074625,1.0059701492537312,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1420443856,supermarket,Dino,51.1199056,20.8829076,unique,,,,,,Dino,,,,,,,,,,,,,,,835.0,,,,,,dk,2634.231643703949,9439.0,7166.0,,,,,,2610,powiat skarżyski,,,0.0,,22.0,srednia,,,,,,,ŚWIĘTOKRZYSKIE,skarżyski,395,67152,170.0,,98.0,43.0,141.0,2.1,10.0,3621.0,,False,False,docelowa,0.8495669226997875,,,,,0.2053031541101487,-0.664179104477612,0.667910447761194,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1420684316,supermarket,Biedronka,54.236273,18.1998795,unique,,,,,,Biedronka,,,,,,,,,,,,,,,1903.0,,,,,,dk,235.36914216047506,17723.0,14301.0,,,,,,2205,powiat kartuski,,,0.0,,0.0,wysoka,,,,,,,POMORSKIE,kartuski,1121,155382,139.0,,526.0,150.0,676.0,4.35,17.0,4766.0,,False,False,docelowa,0.9175690054453276,,,,,0.1577016961882706,0.0119402985074626,1.0059701492537314,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1420738352,supermarket,Biedronka,54.4947274,18.1940693,unique,,,,,,Biedronka,,,,,,,,,,,,,,,845.0,,,,,,dw,1756.3061705629436,9686.0,8271.0,,,,,,2215,powiat wejherowski,,,0.0,,82.0,wysoka,,,,,,,POMORSKIE,wejherowski,1287,230818,179.0,,827.0,287.0,1114.0,4.83,42.0,5950.0,,False,False,docelowa,0.8532302194427382,,,,,0.2027388463900832,0.1044776119402984,1.0522388059701493,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1421305903,supermarket,Stokrotka,51.1441395,17.1527635,unique,,,,,,Stokrotka,,,,,,,,,,,,,,,1473.0,,,,,,dw,3042.070678285936,16814.0,13805.0,,,,,,223,powiat wrocławski,,,0.0,,372.0,srednia,,,,,,,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,docelowa,0.536376604850214,,,,,0.4245363766048502,0.1343283582089552,1.0671641791044777,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1421326859,supermarket,Biedronka,54.2644064,20.8021511,unique,,,,,,Biedronka,,,,,,,,,,,,,,,416.0,,,,,,dw,897.7416190621892,8366.0,7582.0,,,,,,2801,powiat bartoszycki,,,334.0,,634.0,wysoka,,,,,,,WARMIŃSKO-MAZURSKIE,bartoszycki,1307,52001,40.0,,43.0,26.0,69.0,1.33,5.0,815.0,,False,False,docelowa,0.7053534375432287,,,,,0.3062525937197399,-0.5223880597014926,0.7388059701492538,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1421442574,supermarket,Dino,49.7942261,22.7783672,unique,,,,,,Dino,,,,,,,,,,,,,,,1956.0,,,,,,dk,2938.3395282733695,23278.0,19505.0,,,,,,1862,powiat Przemyśl,,,335.0,,515.0,srednia,,,,,,,PODKARPACKIE,Przemyśl + przemyski (obszar metropolitalny),1257,125980,100.2,,241.0,57.0,298.0,2.37,5.0,559.0,4.44,True,True,docelowa,0.695821944552909,,,,,0.3129246388129637,0.217910447761194,1.108955223880597,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1421524318,supermarket,Biedronka,53.881594,17.7375935,unique,,,,,,Biedronka,,,,,,,,,,,,,,,645.0,,,,,,dk,14361.728073898374,6004.0,4393.0,,,,,,2202,powiat chojnicki,,,0.0,,170.0,niska,,,,,,,POMORSKIE,chojnicki,1364,95536,70.0,,222.0,49.0,271.0,2.84,23.0,2414.0,,False,False,docelowa,0.8585699263932702,,,,,0.1990010515247108,-0.2149253731343283,0.8925373134328358,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1421714504,supermarket,Biedronka,50.1355094,18.8924487,unique,,,,,,Biedronka,,,,,,,,,,,,,,,1714.0,,,,,,dk,3482.569550712069,19295.0,16041.0,,,,,,2408,powiat mikołowski,,,0.0,,0.0,srednia,,,,,,,ŚLĄSKIE,mikołowski,233,100019,430.0,,498.0,156.0,654.0,6.54,14.0,1277.0,,False,False,docelowa,0.8413622546241435,,,,,0.2110464217630995,0.4626865671641791,1.2313432835820897,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1421754051,supermarket,Biedronka,51.0788643,21.0168503,unique,,,,,,Biedronka,,,,,,,,,,,,,,,167.0,,,,,,dw,3845.0556912921493,3640.0,3308.0,,,,,,2611,powiat starachowicki,,,0.0,,0.0,srednia,,,,,,,ŚWIĘTOKRZYSKIE,starachowicki,523,82681,158.0,,143.0,41.0,184.0,2.23,6.0,1031.0,,False,False,docelowa,0.889645612343298,,,,,0.1772480713596914,-0.1044776119402984,0.9477611940298508,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1421891533,supermarket,Dino,54.326217,19.177676,unique,,,,,,Dino,,,,,,,,,,,,,,,302.0,,,,,,dw,6005.256030120315,4135.0,3643.0,,,,,,2210,powiat nowodworski,,,0.0,,0.0,srednia,,,,,,,POMORSKIE,nowodworski,914,33392,37.0,,119.0,17.0,136.0,4.07,9.0,3732.0,,False,False,docelowa,0.8170863587208405,,,,,0.2280395488954117,-0.1970149253731343,0.9014925373134328,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1422228998,supermarket,Biedronka,52.6271218,18.1634222,unique,,,,,,Biedronka,,,,,,,,,,,,,,,609.0,,,,,,dk,1007.2128857802651,7185.0,5412.0,,,,,,409,powiat mogileński,,,382.0,,382.0,wysoka,,,,,,,KUJAWSKO-POMORSKIE,mogileński,675,43209,64.0,,69.0,15.0,84.0,1.94,11.0,1074.0,,False,False,docelowa,0.8680257510729614,,,,,0.192381974248927,-0.5761194029850747,0.7119402985074627,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1422490495,supermarket,Dino,51.0811348,17.2686263,unique,,,,,,Dino,,,,,,,,,,,,,,,901.0,,,,,,dw,4304.132562869196,9718.0,8242.0,,,,,,223,powiat wrocławski,,,0.0,,0.0,srednia,,,,,,,DOLNOŚLĄSKIE,Wrocław + wrocławski (obszar metropolitalny),1411,863992,612.3,,8202.0,4916.0,13118.0,15.18,248.0,31424.0,36.37,True,True,docelowa,0.536376604850214,,,,,0.4245363766048502,0.1343283582089552,1.0671641791044777,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1422493274,supermarket,Dino,51.8834837,21.5600549,unique,,,,,,Dino,,,,,,,,,,,,,,,173.0,,,,,,dw,1943.8549289118369,2864.0,2560.0,,,,,,1403,powiat garwoliński,,,0.0,,0.0,wysoka,,,,,,,MAZOWIECKIE,garwoliński,1285,105213,82.0,,177.0,75.0,252.0,2.4,4.0,384.0,,False,False,docelowa,0.9617809904644724,,,,,0.1267533066748693,0.2731343283582089,1.1365671641791044,,,,,,,,,,,,,,,,,,,,,,,
supermarket_1422514681,supermarket,Lidl,50.8100714,15.7663736,unique,,,,,,Lidl,,,,,,,,,,,,,,,418.0,,,,,,dw,3228.9899180836355,6925.0,6173.0,,,,,,206,powiat karkonoski,,,142.0,,142.0,srednia,,,,,,,DOLNOŚLĄSKIE,Jelenia Góra + karkonoski (obszar metropolitalny),736,134058,182.1,,418.0,160.0,578.0,4.31,52.0,2387.0,17.81,True,True,docelowa,0.5755331375303282,,,,,0.3971268037287703,0.217910447761194,1.108955223880597,,,,,,,,,,,,,,,,,,,,,,,
